id,text,InformationType_label,ProcessedText
1239,A business opportunity you can work from home and get paid daily!!  http://t.co/pIMK53yJfx,0,a business opportunity you can work from home and get paid daily!!  http://t.co/pimk53yjfx
4059,I GOT HIRED TODAY THE DUDE IS ACTING WEIRD NO WORRIES THE JOB I WANT IS GETTING READY TO CALL ME BAC SO ON IT WAS ON HOLD SOMETHING HAPPEN,1,i got hired today the dude is acting weird no worries the job i want is getting ready to call me bac so on it was on hold something happen
4773,My new hobby is filling out job applications. #GetAJob #Unemployed #HireMe!,0,my new hobby is filling out job applications. #getajob #unemployed #hireme!
3684,Two more shifts at my old job. New job starts Monday. OMIGAW EXCITE!,1,two more shifts at my old job. new job starts monday. omigaw excite!
5288,RT @Flashy_Words: 6 weeks of unemployment &amp; I accepted a position today. I’m gonna treat myself to drinks &amp; sushi &amp; a pedicure!,1,rt @flashy_words: 6 weeks of unemployment &amp; i accepted a position today. i’m gonna treat myself to drinks &amp; sushi &amp; a pedicure!
3170,@laidoffleftout I am also one who is laid off from the construction industry and got a better education who still cant find work. #renewui,0,@laidoffleftout i am also one who is laid off from the construction industry and got a better education who still cant find work. #renewui
2508,This week I started my new position at the ACS as Sr. Manager of Community Events!,1,this week i started my new position at the acs as sr. manager of community events!
298,Got hired at my favorite Cannibus Club Dispensary they said I come in there so much to buy edibles and weed lol,1,got hired at my favorite cannibus club dispensary they said i come in there so much to buy edibles and weed lol
3956,Almost won in the works bingo for $50 and I got hired today lmao,1,almost won in the works bingo for $50 and i got hired today lmao
110,I got hired on at 8.50,1,i got hired on at 8.50
605,me: are you hiring? employer: yesme: **submits resume**........me: *calls back a couple of days later*employer: sorry we just hired some new people ..BITCH WTF,0,me: are you hiring? employer: yesme: **submits resume**........me: *calls back a couple of days later*employer: sorry we just hired some new people ..bitch wtf
977,Interested in a #job in #Ohio 20226? This could be a great fit: https://t.co/eLTq7v9hOw #NowHiring #GetHired #Manufacturing #Hiring,0,interested in a #job in #ohio 20226? this could be a great fit: https://t.co/eltq7v9how #nowhiring #gethired #manufacturing #hiring
125,Today I was rehired for my job! :),1,today i was rehired for my job! :)
6102,Heres an opportunity that you wont want to pass up: Supervisor - https://t.co/yuUf7Klzwq #Retail #Tampa FL #Job #Jobs #Hiring #CareerArc,0,heres an opportunity that you wont want to pass up: supervisor - https://t.co/yuuf7klzwq #retail #tampa fl #job #jobs #hiring #careerarc
948,@Mayhaaa thanks for letting us know about Ms. Little and that job position. i got hired today :),1,@mayhaaa thanks for letting us know about ms. little and that job position. i got hired today :)
5240,this might be controversial but i love being unemployed,0,this might be controversial but i love being unemployed
3345,my dad just fired and rehired me within five minutes so thats fun.,1,my dad just fired and rehired me within five minutes so thats fun.
910,Got offered a full time position at work which I took! Got a car yesterday &amp; if someone moves out before the 17th I will have my own place!,1,got offered a full time position at work which i took! got a car yesterday &amp; if someone moves out before the 17th i will have my own place!
5095,I got fired from my job last week now I might go back to hm,0,i got fired from my job last week now i might go back to hm
920,Got hired at best buy mobile last week &amp;amp; today I have an interview with FedEx for a customer service rep position! #needthat,1,got hired at best buy mobile last week &amp;amp; today i have an interview with fedex for a customer service rep position! #needthat
3247,The manager made it clear she doesnt need/want me there after looking at a new job &amp; gave me the option quit or be fired. Why not be nc/ns?,0,the manager made it clear she doesnt need/want me there after looking at a new job &amp; gave me the option quit or be fired. why not be nc/ns?
742,We are hiring! If you are interested in a part-time position either serving or driving then send us a message or call 848-8777.,0,we are hiring! if you are interested in a part-time position either serving or driving then send us a message or call 848-8777.
6505,I had a talk with the board of Directors at $JCP today  I have taken a large position in JCP I told them if I lose money someone ........,1,i had a talk with the board of directors at $jcp today  i have taken a large position in jcp i told them if i lose money someone ........
6991,Today I was fired from my job bc I had to take time off when my grandmother died. This has been irrefutably the worst month of my life.,0,today i was fired from my job bc i had to take time off when my grandmother died. this has been irrefutably the worst month of my life.
3338,I got hired at a job last week &amp; quit the next day &amp; skipped two interviews that I had this week. I cant with myself.,1,i got hired at a job last week &amp; quit the next day &amp; skipped two interviews that i had this week. i cant with myself.
3804,Well fuck unemployment was declined... Im so fucked right now #morebadthings,0,well fuck unemployment was declined... im so fucked right now #morebadthings
2029,dont know how I feel about being fired and rehired all in a span of 2 days. so weird honestly.,1,dont know how i feel about being fired and rehired all in a span of 2 days. so weird honestly.
1682,I just got hired in today and im already thinking of quitting by the end of the year....smh,1,i just got hired in today and im already thinking of quitting by the end of the year....smh
2118,Looking for a new #career? Get Hired By the BEST event May 4. Award-winning employers. Register today! https://t.co/6TXkU51LRw #GetHired,0,looking for a new #career? get hired by the best event may 4. award-winning employers. register today! https://t.co/6txku51lrw #gethired
4286,@Kirk_Hinote @catwahler unemployed sorry. Will 🙏4them.,0,@kirk_hinote @catwahler unemployed sorry. will 🙏4them.
6379,Got fired today lol this day cant get any better,0,got fired today lol this day cant get any better
4267,Two new rts join the family after financial and mental health debate. Autumn and Drizzle are here to stay #unemployedbiograd!,0,two new rts join the family after financial and mental health debate. autumn and drizzle are here to stay #unemployedbiograd!
7494,So I got laid off this week and kicked down a few notches by some. Oh its hard to focus on the positive some days but Im trying.,0,so i got laid off this week and kicked down a few notches by some. oh its hard to focus on the positive some days but im trying.
1114,Why am I searching for a job rn I dont understand why im doing this. I cant apply for financial aid if I get a job kms what is my life.,0,why am i searching for a job rn i dont understand why im doing this. i cant apply for financial aid if i get a job kms what is my life.
117,I quit and got hired in then same day because i sold another car ya boi is on fire lmao,1,i quit and got hired in then same day because i sold another car ya boi is on fire lmao
4806,I am looking for a job been unemployed for a month @SERHouston @HOUcustservice @Tweet_Houston @HoustonJobsFair @JobinHouston1,0,i am looking for a job been unemployed for a month @serhouston @houcustservice @tweet_houston @houstonjobsfair @jobinhouston1
6440,I lost my job my house my wife. To tell you the truth don’t know how I haven’t lost my life: Independence Day. http://t.co/CKM0ux6YVt,0,i lost my job my house my wife. to tell you the truth don’t know how i haven’t lost my life: independence day. http://t.co/ckm0ux6yvt
1211,got laid off today #LoL #WTF DRINK A #Beer for #Dinner,0,got laid off today #lol #wtf drink a #beer for #dinner
6495,@adamjw84 Lost my job beginning of Sept not not in a position to right now. Starting a new job Monday when situation improves I will.,1,@adamjw84 lost my job beginning of sept not not in a position to right now. starting a new job monday when situation improves i will.
3954,So I lost a job opportunity b/c of an idiot receptionist but they hired me for something I didnt even apply for?,1,so i lost a job opportunity b/c of an idiot receptionist but they hired me for something i didnt even apply for?
