id,text,class,ProcessedText,ProcessedText_length
8710,Looking for a chance to network with UF faculty/staff and dynamic student leaders? #MeetUF https://t.co/MkOAzYNUhT http://t.co/ouMj7sjCGB,0,looking for a chance to network with uf faculty/staff and dynamic student leaders? #meetuf https://t.co/mkoazynuht http://t.co/oumj7sjcgb,16
9420,I am one of those #overeducated #unemployed  - My education scares companies to be hired #HumanResources #TalentDevelopment @HillaryClinton,0,i am one of those #overeducated #unemployed  - my education scares companies to be hired #humanresources #talentdevelopment @hillaryclinton,19
8624,Any College Students or Unemployed Individuals Interested In Marketing or Blogging? Apply Today: https://t.co/lhAqQTPRBZ https://t.co/R5Q8lpLnJh,0,any college students or unemployed individuals interested in marketing or blogging? apply today: https://t.co/lhaqqtprbz https://t.co/r5q8lplnjh,15
9214,I am no longer unemployed! Today shall be the last day I submit for unemployment. Huzzah!,1,i am no longer unemployed! today shall be the last day i submit for unemployment. huzzah!,16
3985,I just got fired from my job and rehired all within 15 minutes 😐,1,i just got fired from my job and rehired all within 15 minutes 😐,14
6822,Here is an employment opportunity to work with one of the coolest products on the planet earth.  Apply Today! http://t.co/ih0DONBS57,0,here is an employment opportunity to work with one of the coolest products on the planet earth.  apply today! http://t.co/ih0donbs57,21
6170,My new boss seems to like me so far.But i know hes not pushing for anything this week since im new to the position.,1,my new boss seems to like me so far.but i know hes not pushing for anything this week since im new to the position.,24
2047,Looking to make a career change? http://t.co/rA54iIaZKx  #linkedin #monster #hotjobs #gethired #careerbuilder #jobs #hiring #management,0,looking to make a career change? http://t.co/ra54iiazkx  #linkedin #monster #hotjobs #gethired #careerbuilder #jobs #hiring #management,16
6,I was laid off with a severance package-so of course that softened my blow. But I was unemployed nonetheless. Ive never relaxed so well.,0,i was laid off with a severance package-so of course that softened my blow. but i was unemployed nonetheless. ive never relaxed so well.,24
98,Got hired on the spot &amp; some random guy took the dent out my car for $20..today a good ass day lol,1,got hired on the spot &amp; some random guy took the dent out my car for $20..today a good ass day lol,22
1198,Got laid off today. The Oilfield industry is brutal right now. Time to find a new job 😔,0,got laid off today. the oilfield industry is brutal right now. time to find a new job 😔,18
6553,Today I got hired promoted &amp; then fired from a Briarcrest commercial...thats all. #actress,1,today i got hired promoted &amp; then fired from a briarcrest commercial...thats all. #actress,14
4157,I think my Chinese house mate is currently living on Chinese time. I am living on unemployed borrowed time.,0,i think my chinese house mate is currently living on chinese time. i am living on unemployed borrowed time.,19
3298,I got fired today and got hired somewhere else with more money 30mins later lol,1,i got fired today and got hired somewhere else with more money 30mins later lol,15
3661,I cant believe working 2 weeks straight is a normal thing at my new job,1,i cant believe working 2 weeks straight is a normal thing at my new job,15
4851,I am now homeless and unemployed.... Thanks college.,0,i am now homeless and unemployed.... thanks college.,8
4846,Im watching the Doctor Who 50th Anniversary Special because Im a big Doctor Who fan and Im also very unemployed.,0,im watching the doctor who 50th anniversary special because im a big doctor who fan and im also very unemployed.,20
4602,Monday Kohls hired me. Tuesday/Wednesday I got a call from Starbucks &amp; got hired after the interview so I quit Kohls.,1,monday kohls hired me. tuesday/wednesday i got a call from starbucks &amp; got hired after the interview so i quit kohls.,21
5033,I was recently fired from my job seeking unemployment and better work,0,i was recently fired from my job seeking unemployment and better work,12
2058,Looking for a New Job? Interested in a Career Change? #CareerCast Has Everything You Need and More! - https://t.co/eHENJJMqu4 #GetHired,0,looking for a new job? interested in a career change? #careercast has everything you need and more! - https://t.co/ehenjjmqu4 #gethired,20
964,I had 2 job interviews today &amp; nailed both. got the offer for both position on the spot! now I just gotta pick.,0,i had 2 job interviews today &amp; nailed both. got the offer for both position on the spot! now i just gotta pick.,23
2005,Just ended my shift at my new job and now Im about to start my shift at my old job literally kill me,1,just ended my shift at my new job and now im about to start my shift at my old job literally kill me,23
10,I just got laid off had to drive home in rush hour traffic and my car broke. Fuck you too life.,0,i just got laid off had to drive home in rush hour traffic and my car broke. fuck you too life.,21
3926,#Albany #Jobs Gas station cashier needed for overnights. (clifton park): I am looking for a full time cashier ... http://t.co/SyXgIEpZKs,0,#albany #jobs gas station cashier needed for overnights. (clifton park): i am looking for a full time cashier ... http://t.co/syxgiepzks,20
8300,I have been at my new job for a week. Thought it was gonna be a good job. I hate it. Hired as a driver but yet to make one delivery.,1,i have been at my new job for a week. thought it was gonna be a good job. i hate it. hired as a driver but yet to make one delivery.,31
7005,Fired Fed Up or Just Ready for Change? Here are Your 10 Next Right Career Moves http://t.co/xkV3IqzIAl #career #jobhunt #recruiting,0,fired fed up or just ready for change? here are your 10 next right career moves http://t.co/xkv3iqzial #career #jobhunt #recruiting,20
1711,How can Ex-Non-profit workers receive Unemployment?: I was recently laid off from a non-profit and was informed ... http://t.co/tndpQOXu,0,how can ex-non-profit workers receive unemployment?: i was recently laid off from a non-profit and was informed ... http://t.co/tndpqoxu,19
2793,got hired at two places todayand got all my homework done ahead of time. adderal goes the hardest,1,got hired at two places todayand got all my homework done ahead of time. adderal goes the hardest,18
7515,Currently unemployed.,0,currently unemployed.,2
7838,I quit my job yesterday and start my new job on Monday. Dad calls me this morning: How does it feel to be an unemployed Mexican? #jokester,1,i quit my job yesterday and start my new job on monday. dad calls me this morning: how does it feel to be an unemployed mexican? #jokester,27
25,officially starting may 11 at my new job wooooooo. i got laid off early feb and this new job seems like a step up in a lot of ways.,1,officially starting may 11 at my new job wooooooo. i got laid off early feb and this new job seems like a step up in a lot of ways.,29
6736,Quit my job so my last day was yesterday and today I got a job position offered to me. Holla @ having a new job already. 😎,1,quit my job so my last day was yesterday and today i got a job position offered to me. holla @ having a new job already. 😎,27
3276,I Was Fired From My Old Job 4 Days Ago And Already Have A New One,1,i was fired from my old job 4 days ago and already have a new one,16
917,Got hired at best buy mobile last week &amp;amp; today I have an interview with FedEx for a customer service rep position! #needthat,1,got hired at best buy mobile last week &amp;amp; today i have an interview with fedex for a customer service rep position! #needthat,23
2292,Looking for a rewarding job in a great working environment? Look @ jobs posted on the Penn Emblem Careers page: http://t.co/dAg5WuGPT2,0,looking for a rewarding job in a great working environment? look @ jobs posted on the penn emblem careers page: http://t.co/dag5wugpt2,21
2573,Looking to make a difference? Make a difference with us! Home Health and Hospice positions available https://t.co/BtEq4L6aPY https://t.co/We9bmXrRBc,0,looking to make a difference? make a difference with us! home health and hospice positions available https://t.co/bteq4l6apy https://t.co/we9bmxrrbc,18
6142,Just started this new position last week but I may be putting in my 2 weeks notice,1,just started this new position last week but i may be putting in my 2 weeks notice,17
2049,Looking to Hire or Be Hired? Turn to Social Media (Job Recruiters Love It Too) http://t.co/AM4dwL9eTe,0,looking to hire or be hired? turn to social media (job recruiters love it too) http://t.co/am4dwl9ete,16
7661,Was laid off this past Friday. If anyone knows of any job openings please let me know :) #Thankyou,0,was laid off this past friday. if anyone knows of any job openings please let me know :) #thankyou,19
8066,We are looking for great designers!!!  If you are looking for a new position message me!,0,we are looking for great designers!!!  if you are looking for a new position message me!,17
905,Today was a pretty good day. Found out I got the position I wanted &amp; some woman randomly gsve me a $5 tip,1,today was a pretty good day. found out i got the position i wanted &amp; some woman randomly gsve me a $5 tip,23
